planner_name iteration planning_time_elapsed cost_solution_total cost_solution_revolute cost_solution_prismatic theoretical_cost_total theoretical_cost_revolute theoretical_cost_prismatic
bi_rrt_star 71 36.3082 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 72 36.9142 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 73 37.5311 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 74 37.848 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 75 38.1983 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 76 38.5479 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 77 39.1634 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 78 39.5228 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 79 40.1438 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 80 40.4599 10000 10000 10000 0.632456 0.6245 0.1
