planner_name iteration planning_time_elapsed cost_solution_total cost_solution_revolute cost_solution_prismatic theoretical_cost_total theoretical_cost_revolute theoretical_cost_prismatic
bi_rrt_star 46 19.9336 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 47 20.342 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 48 20.4412 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 49 20.475 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 50 20.4952 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 51 20.6321 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 52 21.0524 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 53 21.4655 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 54 21.5018 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 55 21.6829 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 56 21.7926 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 57 22.2358 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 58 22.9422 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 59 23.3235 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 60 24.0333 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 61 24.264 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 62 24.7076 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 63 25.1076 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 64 25.7981 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 65 26.3354 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 66 26.8185 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 67 26.8484 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 68 27.5515 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 69 27.961 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 70 28.4531 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 71 28.8038 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 72 29.1742 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 73 29.3944 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 74 30.0925 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 75 30.6326 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 76 30.6874 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 77 31.1468 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 78 31.854 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 79 31.9038 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 80 32.2999 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 81 32.3715 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 82 32.7758 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 83 33.2141 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 84 33.2386 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 85 33.6219 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 86 34.1856 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 87 34.2445 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 88 34.9553 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 89 35.0179 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 90 35.0648 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 91 35.4136 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 92 35.8 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 93 36.4007 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 94 36.8528 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 95 37.2436 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 96 37.6235 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 97 38.0701 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 98 38.1217 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 99 38.4886 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 100 38.561 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 101 38.998 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 102 39.3977 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 103 39.8817 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 104 40.5855 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 105 40.8579 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 106 41.2545 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 107 41.4608 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 108 41.9474 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 109 42.1995 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 110 42.5901 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 111 43.0589 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 112 43.0998 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 113 43.2699 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 114 43.8032 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 115 44.5334 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 116 45.129 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 117 45.8475 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 118 46.0574 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 119 46.4894 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 120 46.5209 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 121 46.5653 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 122 46.7832 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 123 46.9685 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 124 47.376 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 125 47.7968 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 126 48.1677 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 127 48.5682 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 128 48.8289 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 129 49.3782 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 130 49.8357 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 131 50.2455 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 132 50.6625 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 133 51.3501 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 134 51.4197 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 135 51.7993 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 136 52.1837 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 137 52.5492 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 138 52.8033 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 139 53.2132 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 140 53.4656 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 141 54.1652 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 142 54.7096 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 143 55.2876 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 144 55.6905 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 145 56.0622 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 146 56.4769 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 147 56.9052 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 148 57.1407 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 149 57.8599 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 150 58.2324 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 151 58.3231 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 152 59.0499 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 153 59.5751 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 154 60.0322 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 155 60.0471 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 156 60.4495 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 157 61.159 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 158 61.878 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 159 62.4025 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 160 62.8545 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 161 63.2426 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 162 63.8871 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 163 64.6056 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 164 64.9596 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 165 65.5017 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 166 65.8665 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 167 66.4226 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 168 66.4499 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 169 66.9169 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 170 66.9309 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 171 67.3026 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 172 67.898 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 173 67.9114 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 174 68.3154 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 175 69.0302 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 176 69.734 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 177 70.4376 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 178 70.666 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 179 71.0832 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 180 71.5943 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 181 72.0334 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 182 72.5788 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 183 72.9957 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 184 73.2013 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 185 73.594 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 186 73.9418 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 187 74.0838 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 188 74.3478 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 189 74.7185 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 190 74.8445 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 191 75.5541 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 192 76.1196 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 193 76.575 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 194 76.9424 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 195 77.6716 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 196 77.7247 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 197 78.0025 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 198 78.3397 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 199 78.3701 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 200 79.0021 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 201 79.4208 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 202 79.5906 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 203 80.0828 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 204 80.446 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 205 80.9384 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 206 81.4435 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 207 81.6059 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 208 81.7506 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 209 82.5093 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 210 83.3617 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 211 83.4817 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 212 84.0137 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 213 84.1163 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 214 84.8317 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 215 85.39 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 216 85.5592 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 217 85.9774 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 218 86.2395 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 219 86.9712 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 220 87.5846 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 221 87.8209 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 222 88.1903 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 223 88.7144 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 224 89.2495 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 225 89.9826 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 226 90.3941 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 227 90.8315 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 228 91.3766 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 229 91.8685 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 230 92.126 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 231 92.3488 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 232 92.5544 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 233 93.2943 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 234 93.9546 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 235 94.3596 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 236 95.222 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 237 95.266 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 238 95.4029 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 239 96.1934 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 240 96.2104 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 241 96.9343 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 242 97.1593 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 243 97.5318 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 244 97.884 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 245 98.2434 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 246 98.9123 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 247 99.3377 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 248 99.5882 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 249 99.8067 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 250 100.194 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 251 100.259 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 252 100.393 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 253 100.906 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 254 101.463 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 255 101.489 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 256 101.866 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 257 102.42 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 258 102.828 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 259 103.214 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 260 103.642 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 261 104.408 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 262 104.824 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 263 105.44 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 264 105.53 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 265 105.685 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 266 105.709 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 267 105.796 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 268 106.369 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 269 106.426 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 270 106.989 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 271 107.237 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 272 107.655 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 273 108.399 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 274 108.592 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 275 108.622 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 276 109.023 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 277 109.749 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 278 110.229 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 279 110.33 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 280 110.448 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 281 110.826 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 282 111.198 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 283 111.946 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 284 112.501 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 285 113.022 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 286 113.767 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 287 114.152 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 288 114.733 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 289 114.9 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 290 115.545 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 291 115.915 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 292 115.933 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 293 116.468 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 294 116.725 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 295 117.522 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 296 118.262 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 297 118.712 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 298 119.116 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 299 119.575 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 300 120.33 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 301 121.088 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 302 121.454 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 303 121.991 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 304 122.462 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 305 122.649 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 306 123.045 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 307 123.081 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 308 123.339 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 309 123.718 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 310 124.093 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 311 124.678 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 312 125.27 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 313 125.646 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 314 126.038 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 315 126.744 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 316 126.838 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 317 127.367 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 318 128.093 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 319 128.501 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 320 129.231 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 321 129.688 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 322 130.077 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 323 130.621 8.4293 8.39702 0.462269 0.6245 0.6245 0
bi_rrt_star 324 131.257 8.4293 8.39702 0.462269 0.6245 0.6245 0
